qǿàhhoñ,ˈɢøˌæħħɔɴ,VERB,To ask > To say (Perfective),vahâq,ˈqɨːˌvæħħɑːɢ̚
qǿànca,ˈɢøˌæn̥cæ,VERB,To scratch (Perfective),wana,ˈqɨːˌwæn̥n̥æ
qǿànci,ˈɢøˌæn̥ci,VERB,To turn (Perfective),lanti,ˈqɨːˌlæn̥ti
qǿàńi,ˈɢøˌæɲ̊i,VERB,To take (Perfective),lankî,ˈqɨːˌlæn̥kiː
qǿàtfañ,ˈɢøˌætfæɴ̥,VERB,To breathe > To be alive (Imperfective),vatsan,ˈqɨːˌvæt̚t͡θæŋ̊
qǿàʔfoń,ˈɢøˌæʔfɔɲ,VERB,To shout (Perfective),vatvân,ˈqɨːˌvæt̚fɑːn
qǿeařàe,ˈɢøeɐ̯ˌr̥æɛ,VERB,To pull (Imperfective),lîxeq,ˈqɨːliːˌxɛq̚kɐ
qǿeařéśe,ˈɢøeɐ̯ˌr̥eɕɛ,VERB,To rub (Imperfective),lîxil,ˈqɨːliːˌxiɬkɐ
qǿeařǿe,ˈɢøeɐ̯ˌr̥øɛ,VERB,To wash  (Imperfective),lîxêv,ˈqɨːliːˌxiːvgɐ
qǿerranǵmèńań,ˈɢøɛrrænˌɟmɛɲ̊æɲ̊,VERB,To play (games) (Imperfective),veranmen,ˈqɨːvɐrrænˌnmɛn̥kæn̥
qǿerranǵmèńńef,ˈɢøɛrrænˌɟmɛɲ̊ɲ̊ɛf,VERB,To play (games) (Perfective),veranmen,ˈqɨːvɐrrænˌnmɛn̥kn̥ɐf
qǿêcíe,ˈɢøeˌciɛ,VERB,To cut (Imperfective),wôtiq,ˈqɨːwɘːˌtiq̚kɐ
qǿihàań,ˈɢøiˌħææɲ̊,VERB,To hold (Imperfective),lîhaq,ˈqɨːliːˌħæq̚kæn̥
qǿihàńef,ˈɢøiˌħæɲ̊ɛf,VERB,To hold (Perfective),lîhaq,ˈqɨːliːˌħæq̚kn̥ɐf
qǿiyncàoñe,ˈɢøiyn̥ˌcæo̯ɴɛ,VERB,To make (Imperfective),lîuntâ,ˈqɨːliːun̥ˌtaːg̚ɐ
qǿíeńe,ˈɢøˌie̯ɲɛ,VERB,To wipe (Imperfective),lîn,ˈqɨːˌlĩːgɐ
qǿnérao,ˈɢøˌneræo̯,VERB,To wash  (Perfective),lîxêv,ˈqɨːˌlĩɣɘːv
qǿnéraʔ,ˈɢøˌneræʔ,VERB,To pull (Perfective),lîxeq,ˈqɨːˌlĩɣɐq̚
qǿnérêś,ˈɢøˌnereɕ,VERB,To rub (Perfective),lîxil,ˈqɨːˌlĩɣiɬ
qǿni,ˈɢøni,VERB,To wipe (Perfective),lîn,ˈqɨːlĩː
